N,marker1,marker2,TIG_marker1,position in bp_marker1,markerdist,genetic_distance,LG
14,TIG121_3654849,TIG121_2098036,TIG121,3654849,1556813,15.90909091,LG12
0,TIG121_2098036,TIG121_2097970,TIG121,2098036,66,0,LG12
0,TIG121_2097970,TIG121_2097929,TIG121,2097970,41,0,LG12
0,TIG121_2097929,TIG121_2097923,TIG121,2097929,6,0,LG12
0,TIG121_2097923,TIG121_2023881,TIG121,2097923,74042,0,LG12
0,TIG121_2023881,TIG121_1949168,TIG121,2023881,74713,0,LG12
0,TIG121_1949168,TIG121_1944977,TIG121,1949168,4191,0,LG12
0,TIG121_1944977,TIG121_1836950,TIG121,1944977,108027,0,LG12
0,TIG121_1836950,TIG121_1821386,TIG121,1836950,15564,0,LG12
0,TIG121_1821386,TIG121_1821385,TIG121,1821386,1,0,LG12
0,TIG121_1821385,TIG121_1820389,TIG121,1821385,996,0,LG12
0,TIG121_1820389,TIG121_1789326,TIG121,1820389,31063,0,LG12
1,TIG121_1789326,TIG121_1666027,TIG121,1789326,123299,1.13636363,LG12
0,TIG121_1666027,TIG121_1666009,TIG121,1666027,18,0,LG12
0,TIG121_1666009,TIG121_1601230,TIG121,1666009,64779,0,LG12
0,TIG121_1601230,TIG121_1601164,TIG121,1601230,66,0,LG12
0,TIG121_1601164,TIG121_1601152,TIG121,1601164,12,0,LG12
0,TIG121_1601152,TIG121_1505784,TIG121,1601152,95368,0,LG12
17,TIG121_1505784,TIG121_1288112,TIG121,1505784,217672,19.31818182,LG12
0,TIG121_1288112,TIG121_1288083,TIG121,1288112,29,0,LG12
0,TIG121_1288083,TIG121_1287838,TIG121,1288083,245,0,LG12
0,TIG121_1287838,TIG121_1287794,TIG121,1287838,44,0,LG12
0,TIG121_1287794,TIG121_1287718,TIG121,1287794,76,0,LG12
0,TIG121_1287718,TIG121_1287456,TIG121,1287718,262,0,LG12
0,TIG121_1287456,TIG121_1287436,TIG121,1287456,20,0,LG12
0,TIG121_1287436,TIG121_1287417,TIG121,1287436,19,0,LG12
0,TIG121_1287417,TIG121_1241981,TIG121,1287417,45436,0,LG12
3,TIG121_1241981,TIG121_1100097,TIG121,1241981,141884,3.4090909,LG12
12,TIG121_1100097,TIG121_983108,TIG121,1100097,116989,13.6363636,LG12
0,TIG121_983108,TIG121_983102,TIG121,983108,6,0,LG12
0,TIG121_983102,TIG121_983092,TIG121,983102,10,0,LG12
0,TIG121_983092,TIG121_983084,TIG121,983092,8,0,LG12
2,TIG121_983084,TIG121_884905,TIG121,983084,98179,2.2727273,LG12
0,TIG121_884905,TIG121_808118,TIG121,884905,76787,0,LG12
0,TIG121_808118,TIG121_808113,TIG121,808118,5,0,LG12
3,TIG121_808113,TIG121_721963,TIG121,808113,86150,3.4090909,LG12
0,TIG121_721963,TIG121_707839,TIG121,721963,14124,0,LG12
0,TIG121_707839,TIG121_707758,TIG121,707839,81,0,LG12
0,TIG121_707758,TIG121_707731,TIG121,707758,27,0,LG12
0,TIG121_707731,TIG121_707652,TIG121,707731,79,0,LG12
0,TIG121_707652,TIG121_707542,TIG121,707652,110,0,LG12
0,TIG121_707542,TIG121_705776,TIG121,707542,1766,0,LG12
0,TIG121_705776,TIG121_705244,TIG121,705776,532,0,LG12
0,TIG121_705244,TIG121_622781,TIG121,705244,82463,0,LG12
0,TIG121_622781,TIG121_617923,TIG121,622781,4858,0,LG12
0,TIG121_617923,TIG121_617910,TIG121,617923,13,0,LG12
0,TIG121_617910,TIG121_617407,TIG121,617910,503,0,LG12
0,TIG121_617407,TIG121_617392,TIG121,617407,15,0,LG12
0,TIG121_617392,TIG121_617350,TIG121,617392,42,0,LG12
1,TIG121_617350,TIG121_478579,TIG121,617350,138771,1.1363637,LG12
0,TIG121_478579,TIG121_478578,TIG121,478579,1,0,LG12
0,TIG121_478578,TIG121_478572,TIG121,478578,6,0,LG12
0,TIG121_478572,TIG121_439142,TIG121,478572,39430,0,LG12
0,TIG121_439142,TIG121_439096,TIG121,439142,46,0,LG12
0,TIG121_439096,TIG121_439068,TIG121,439096,28,0,LG12
1,TIG121_439068,TIG121_383519,TIG121,439068,55549,1.1363636,LG12
5,TIG121_383519,TIG121_236910,TIG121,383519,146609,5.6818182,LG12
0,TIG121_236910,TIG121_206412,TIG121,236910,30498,0,LG12
0,TIG121_206412,TIG121_206347,TIG121,206412,65,0,LG12
0,TIG121_206347,TIG121_193584,TIG121,206347,12763,0,LG12
0,TIG121_193584,TIG121_82223,TIG121,193584,111361,0,LG12
0,TIG121_82223,TIG121_82190,TIG121,82223,33,0,LG12
0,TIG121_82190,TIG121_82051,TIG121,82190,139,0,LG12
0,TIG121_82051,TIG121_82034,TIG121,82051,17,0,LG12
0,TIG121_82034,TIG121_81941,TIG121,82034,93,0,LG12
0,TIG121_81941,TIG121_81936,TIG121,81941,5,0,LG12
0,TIG121_81936,TIG121_81909,TIG121,81936,27,0,LG12
0,TIG121_81909,TIG121_81884,TIG121,81909,25,0,LG12
0,TIG121_81884,TIG121_81818,TIG121,81884,66,0,LG12
0,TIG121_81818,TIG121_54241,TIG121,81818,27577,0,LG12
0,TIG121_54241,TIG121_54156,TIG121,54241,85,0,LG12
0,TIG121_54156,TIG121_54151,TIG121,54156,5,0,LG12
0,TIG121_54151,TIG121_54146,TIG121,54151,5,0,LG12
0,TIG121_54146,TIG121_54126,TIG121,54146,20,0,LG12
0,TIG121_54126,TIG121_49674,TIG121,54126,4452,0,LG12
0,TIG121_49674,TIG121_49631,TIG121,49674,43,0,LG12
0,TIG121_49631,TIG121_46966,TIG121,49631,2665,0,LG12
0,TIG121_46966,TIG121_46950,TIG121,46966,16,0,LG12
0,TIG121_46950,TIG121_46777,TIG121,46950,173,0,LG12
0,TIG121_46777,TIG121_46751,TIG121,46777,26,0,LG12
0,TIG121_46751,TIG121_38755,TIG121,46751,7996,0,LG12
0,TIG121_38755,TIG121_38704,TIG121,38755,51,0,LG12
0,TIG121_38704,TIG121_38671,TIG121,38704,33,0,LG12
0,TIG121_38671,TIG121_36427,TIG121,38671,2244,0,LG12
0,TIG121_36427,TIG121_35218,TIG121,36427,1209,0,LG12
0,TIG121_35218,TIG121_35197,TIG121,35218,21,0,LG12
0,TIG121_35197,TIG121_35187,TIG121,35197,10,0,LG12
0,TIG121_35187,TIG121_35035,TIG121,35187,152,0,LG12
0,TIG121_35035,TIG121_35015,TIG121,35035,20,0,LG12
0,TIG121_35015,TIG121_35001,TIG121,35015,14,0,LG12
30,TIG125_213170,TIG125_235335,TIG125,213170,22165,34.09090909,LG13
0,TIG125_235335,TIG125_319510,TIG125,235335,84175,0,LG13
0,TIG125_319510,TIG125_319556,TIG125,319510,46,0,LG13
0,TIG125_319556,TIG125_319574,TIG125,319556,18,0,LG13
0,TIG125_319574,TIG125_327505,TIG125,319574,7931,0,LG13
0,TIG125_327505,TIG125_362041,TIG125,327505,34536,0,LG13
0,TIG125_362041,TIG125_362048,TIG125,362041,7,0,LG13
0,TIG125_362048,TIG125_362200,TIG125,362048,152,0,LG13
0,TIG125_362200,TIG125_362216,TIG125,362200,16,0,LG13
0,TIG125_362216,TIG125_362219,TIG125,362216,3,0,LG13
0,TIG125_362219,TIG125_362231,TIG125,362219,12,0,LG13
0,TIG125_362231,TIG125_495696,TIG125,362231,133465,0,LG13
0,TIG125_495696,TIG125_495805,TIG125,495696,109,0,LG13
0,TIG125_495805,TIG125_495812,TIG125,495805,7,0,LG13
0,TIG125_495812,TIG125_520819,TIG125,495812,25007,0,LG13
0,TIG125_520819,TIG125_574855,TIG125,520819,54036,0,LG13
0,TIG125_574855,TIG125_574867,TIG125,574855,12,0,LG13
0,TIG125_574867,TIG125_574875,TIG125,574867,8,0,LG13
0,TIG125_574875,TIG125_593457,TIG125,574875,18582,0,LG13
0,TIG125_593457,TIG125_660619,TIG125,593457,67162,0,LG13
0,TIG125_660619,TIG125_667639,TIG125,660619,7020,0,LG13
0,TIG125_667639,TIG125_667716,TIG125,667639,77,0,LG13
0,TIG125_667716,TIG125_681437,TIG125,667716,13721,0,LG13
0,TIG125_681437,TIG125_687245,TIG125,681437,5808,0,LG13
0,TIG125_687245,TIG125_687256,TIG125,687245,11,0,LG13
0,TIG125_687256,TIG125_687264,TIG125,687256,8,0,LG13
0,TIG125_687264,TIG125_694142,TIG125,687264,6878,0,LG13
0,TIG125_694142,TIG125_694775,TIG125,694142,633,0,LG13
0,TIG125_694775,TIG125_694776,TIG125,694775,1,0,LG13
0,TIG125_694776,TIG125_694780,TIG125,694776,4,0,LG13
0,TIG125_694780,TIG125_694822,TIG125,694780,42,0,LG13
0,TIG125_694822,TIG125_695120,TIG125,694822,298,0,LG13
0,TIG125_695120,TIG125_768008,TIG125,695120,72888,0,LG13
8,TIG125_768008,TIG125_986302,TIG125,768008,218294,9.09090909,LG13
0,TIG125_986302,TIG125_986343,TIG125,986302,41,0,LG13
0,TIG125_986343,TIG125_1009243,TIG125,986343,22900,0,LG13
0,TIG125_1009243,TIG125_1009252,TIG125,1009243,9,0,LG13
0,TIG125_1009252,TIG125_1009294,TIG125,1009252,42,0,LG13
0,TIG125_1009294,TIG125_1009610,TIG125,1009294,316,0,LG13
0,TIG125_1009610,TIG125_1018400,TIG125,1009610,8790,0,LG13
0,TIG125_1018400,TIG125_1041875,TIG125,1018400,23475,0,LG13
0,TIG125_1041875,TIG125_1057524,TIG125,1041875,15649,0,LG13
0,TIG125_1057524,TIG125_1057803,TIG125,1057524,279,0,LG13
1,TIG125_1057803,TIG125_1251612,TIG125,1057803,193809,1.13636364,LG13
0,TIG125_1251612,TIG125_1251624,TIG125,1251612,12,0,LG13
0,TIG125_1251624,TIG125_1251636,TIG125,1251624,12,0,LG13
0,TIG125_1251636,TIG125_1251641,TIG125,1251636,5,0,LG13
0,TIG125_1251641,TIG125_1251764,TIG125,1251641,123,0,LG13
0,TIG125_1251764,TIG125_1251790,TIG125,1251764,26,0,LG13
0,TIG125_1251790,TIG125_1251839,TIG125,1251790,49,0,LG13
15,TIG125_1251839,TIG125_1616374,TIG125,1251839,364535,17.04545454,LG13
0,TIG125_1616374,TIG125_1645070,TIG125,1616374,28696,0,LG13
0,TIG125_1645070,TIG125_1645330,TIG125,1645070,260,0,LG13
0,TIG125_1645330,TIG125_1697178,TIG125,1645330,51848,0,LG13
0,TIG127_257170,TIG127_257301,TIG127,257170,131,0,LG13
0,TIG127_257301,TIG127_257334,TIG127,257301,33,0,LG13
0,TIG127_257334,TIG127_397078,TIG127,257334,139744,0,LG13
0,TIG127_397078,TIG127_397323,TIG127,397078,245,0,LG13
0,TIG127_397323,TIG127_397332,TIG127,397323,9,0,LG13
0,TIG127_397332,TIG127_403440,TIG127,397332,6108,0,LG13
0,TIG127_403440,TIG127_407269,TIG127,403440,3829,0,LG13
0,TIG127_407269,TIG127_407676,TIG127,407269,407,0,LG13
8,TIG127_407676,TIG127_705990,TIG127,407676,298314,9.0909091,LG13
0,TIG127_705990,TIG127_706028,TIG127,705990,38,0,LG13
0,TIG127_706028,TIG127_706284,TIG127,706028,256,0,LG13
0,TIG127_706284,TIG127_706290,TIG127,706284,6,0,LG13
0,TIG127_706290,TIG127_791619,TIG127,706290,85329,0,LG13
0,TIG127_791619,TIG127_854586,TIG127,791619,62967,0,LG13
0,TIG127_854586,TIG127_984270,TIG127,854586,129684,0,LG13
0,TIG127_984270,TIG127_1064919,TIG127,984270,80649,0,LG13
0,TIG127_1064919,TIG127_1083073,TIG127,1064919,18154,0,LG13
0,TIG127_1083073,TIG127_1117495,TIG127,1083073,34422,0,LG13
0,TIG127_1117495,TIG127_1233915,TIG127,1117495,116420,0,LG13
0,TIG127_1233915,TIG127_1344253,TIG127,1233915,110338,0,LG13
0,TIG127_1344253,TIG127_1438440,TIG127,1344253,94187,0,LG13
0,TIG127_1438440,TIG127_1438458,TIG127,1438440,18,0,LG13
1,TIG127_1438458,TIG127_1438727,TIG127,1438458,269,1.13636363,LG13
0,TIG131_67012,TIG131_67041,TIG131,67012,29,0,LG13
0,TIG131_67041,TIG131_204481,TIG131,67041,137440,0,LG13
0,TIG131_204481,TIG131_204537,TIG131,204481,56,0,LG13
1,TIG131_204537,TIG131_204570,TIG131,204537,33,1.13636364,LG13
0,TIG131_204570,TIG131_204581,TIG131,204570,11,0,LG13
0,TIG131_204581,TIG131_204614,TIG131,204581,33,0,LG13
1,TIG131_204614,TIG131_235885,TIG131,204614,31271,1.13636364,LG13
0,TIG131_235885,TIG131_235943,TIG131,235885,58,0,LG13
4,TIG131_235943,TIG131_308880,TIG131,235943,72937,4.54545454,LG13
0,TIG131_308880,TIG131_308896,TIG131,308880,16,0,LG13
0,TIG131_308896,TIG131_308984,TIG131,308896,88,0,LG13
4,TIG131_308984,TIG131_374162,TIG131,308984,65178,4.54545455,LG13
0,TIG131_374162,TIG131_760638,TIG131,374162,386476,0,LG13
9,TIG131_760638,TIG131_917534,TIG131,760638,156896,10.22727277,LG13
0,TIG131_917534,TIG131_917559,TIG131,917534,25,0,LG13
0,TIG131_917559,TIG131_917573,TIG131,917559,14,0,LG13
0,TIG131_917573,TIG131_933596,TIG131,917573,16023,0,LG13
0,TIG131_933596,TIG131_961556,TIG131,933596,27960,0,LG13
0,TIG131_961556,TIG131_961667,TIG131,961556,111,0,LG13
0,TIG131_961667,TIG131_961716,TIG131,961667,49,0,LG13
1,TIG131_961716,TIG131_1122241,TIG131,961716,160525,1.1363636,LG13
0,TIG131_1122241,TIG131_1139069,TIG131,1122241,16828,0,LG13
0,TIG131_1139069,TIG131_1139162,TIG131,1139069,93,0,LG13
0,TIG131_1139162,TIG131_1211807,TIG131,1139162,72645,0,LG13
0,TIG131_1211807,TIG131_1211823,TIG131,1211807,16,0,LG13
0,TIG131_1211823,TIG131_1262713,TIG131,1211823,50890,0,LG13
0,TIG131_1262713,TIG131_1262789,TIG131,1262713,76,0,LG13
0,TIG131_1262789,TIG131_1269003,TIG131,1262789,6214,0,LG13
1,TIG131_1269003,TIG131_1659774,TIG131,1269003,390771,1.1363636,LG13
2,TIG131_1659774,TIG131_1775278,TIG131,1659774,115504,2.2727273,LG13
0,TIG131_1775278,TIG131_1790539,TIG131,1775278,15261,0,LG13
0,TIG131_1790539,TIG131_1790544,TIG131,1790539,5,0,LG13
0,TIG131_1790544,TIG131_1790554,TIG131,1790544,10,0,LG13
4,TIG131_1790554,TIG131_1863288,TIG131,1790554,72734,4.5454545,LG13
0,TIG131_1863288,TIG131_1863401,TIG131,1863288,113,0,LG13
0,TIG131_1863401,TIG131_1863613,TIG131,1863401,212,0,LG13
0,TIG131_1863613,TIG131_1863651,TIG131,1863613,38,0,LG13
1,TIG131_1863651,TIG131_2066749,TIG131,1863651,203098,1.1363637,LG13
3,TIG131_2066749,TIG131_2079904,TIG131,2066749,13155,3.4090909,LG13
0,TIG036_1891538,TIG036_1891531,TIG036,1891538,7,0,LG14
0,TIG036_1891531,TIG036_1878097,TIG036,1891531,13434,0,LG14
0,TIG036_1878097,TIG036_1878091,TIG036,1878097,6,0,LG14
0,TIG036_1878091,TIG036_1878024,TIG036,1878091,67,0,LG14
2,TIG036_1878024,TIG036_1862951,TIG036,1878024,15073,2.272727273,LG14
1,TIG036_1862951,TIG036_1807590,TIG036,1862951,55361,1.136363636,LG14
0,TIG036_1807590,TIG036_1775929,TIG036,1807590,31661,0,LG14
10,TIG036_1775929,TIG036_1569801,TIG036,1775929,206128,11.36363636,LG14
0,TIG036_1569801,TIG036_1553988,TIG036,1569801,15813,0,LG14
0,TIG036_1553988,TIG036_1553357,TIG036,1553988,631,0,LG14
0,TIG036_1553357,TIG036_1537798,TIG036,1553357,15559,0,LG14
0,TIG036_1537798,TIG036_1500722,TIG036,1537798,37076,0,LG14
0,TIG036_1500722,TIG036_1500700,TIG036,1500722,22,0,LG14
0,TIG036_1500700,TIG036_1500644,TIG036,1500700,56,0,LG14
0,TIG036_1500644,TIG036_1476632,TIG036,1500644,24012,0,LG14
2,TIG036_1476632,TIG036_1390453,TIG036,1476632,86179,2.27272728,LG14
0,TIG036_1390453,TIG036_1388468,TIG036,1390453,1985,0,LG14
0,TIG036_1388468,TIG036_1387436,TIG036,1388468,1032,0,LG14
0,TIG036_1387436,TIG036_1387435,TIG036,1387436,1,0,LG14
0,TIG036_1387435,TIG036_1387234,TIG036,1387435,201,0,LG14
0,TIG036_1387234,TIG036_1384566,TIG036,1387234,2668,0,LG14
1,TIG036_1384566,TIG036_1070766,TIG036,1384566,313800,1.13636363,LG14
0,TIG036_1070766,TIG036_1070702,TIG036,1070766,64,0,LG14
0,TIG036_1070702,TIG036_1018357,TIG036,1070702,52345,0,LG14
0,TIG036_1018357,TIG036_974191,TIG036,1018357,44166,0,LG14
16,TIG036_974191,TIG036_788937,TIG036,974191,185254,18.18181818,LG14
0,TIG036_788937,TIG036_773766,TIG036,788937,15171,0,LG14
0,TIG036_773766,TIG036_761631,TIG036,773766,12135,0,LG14
0,TIG036_761631,TIG036_761614,TIG036,761631,17,0,LG14
0,TIG036_761614,TIG036_760727,TIG036,761614,887,0,LG14
0,TIG036_760727,TIG036_742516,TIG036,760727,18211,0,LG14
0,TIG036_742516,TIG036_742495,TIG036,742516,21,0,LG14
0,TIG036_742495,TIG036_736768,TIG036,742495,5727,0,LG14
0,TIG036_736768,TIG036_706351,TIG036,736768,30417,0,LG14
0,TIG036_706351,TIG036_706269,TIG036,706351,82,0,LG14
0,TIG036_706269,TIG036_663098,TIG036,706269,43171,0,LG14
0,TIG036_663098,TIG036_584779,TIG036,663098,78319,0,LG14
0,TIG036_584779,TIG036_577434,TIG036,584779,7345,0,LG14
0,TIG036_577434,TIG036_400212,TIG036,577434,177222,0,LG14
6,TIG036_400212,TIG036_289466,TIG036,400212,110746,6.81818182,LG14
0,TIG036_289466,TIG036_289384,TIG036,289466,82,0,LG14
0,TIG036_289384,TIG036_289334,TIG036,289384,50,0,LG14
0,TIG036_289334,TIG036_289320,TIG036,289334,14,0,LG14
7,TIG036_289320,TIG036_245317,TIG036,289320,44003,7.95454546,LG14
0,TIG036_245317,TIG036_199821,TIG036,245317,45496,0,LG14
0,TIG138_42043,TIG138_42095,TIG138,42043,52,0,LG14
0,TIG138_42095,TIG138_46212,TIG138,42095,4117,0,LG14
0,TIG138_46212,TIG138_46540,TIG138,46212,328,0,LG14
0,TIG138_46540,TIG138_276040,TIG138,46540,229500,0,LG14
0,TIG138_276040,TIG138_315690,TIG138,276040,39650,0,LG14
0,TIG138_315690,TIG138_365065,TIG138,315690,49375,0,LG14
0,TIG138_365065,TIG138_406352,TIG138,365065,41287,0,LG14
0,TIG138_406352,TIG138_421502,TIG138,406352,15150,0,LG14
0,TIG138_421502,TIG138_422155,TIG138,421502,653,0,LG14
0,TIG138_422155,TIG138_454487,TIG138,422155,32332,0,LG14
0,TIG138_454487,TIG138_455998,TIG138,454487,1511,0,LG14
0,TIG138_455998,TIG138_456043,TIG138,455998,45,0,LG14
0,TIG138_456043,TIG138_456227,TIG138,456043,184,0,LG14
0,TIG138_456227,TIG138_456232,TIG138,456227,5,0,LG14
0,TIG138_456232,TIG138_456254,TIG138,456232,22,0,LG14
0,TIG138_456254,TIG138_475781,TIG138,456254,19527,0,LG14
0,TIG138_475781,TIG138_476639,TIG138,475781,858,0,LG14
0,TIG138_476639,TIG138_478924,TIG138,476639,2285,0,LG14
0,TIG138_478924,TIG138_487702,TIG138,478924,8778,0,LG14
0,TIG138_487702,TIG138_487708,TIG138,487702,6,0,LG14
0,TIG138_487708,TIG138_502209,TIG138,487708,14501,0,LG14
0,TIG138_502209,TIG138_565469,TIG138,502209,63260,0,LG14
0,TIG138_565469,TIG138_565479,TIG138,565469,10,0,LG14
0,TIG138_565479,TIG138_628302,TIG138,565479,62823,0,LG14
0,TIG138_628302,TIG138_628327,TIG138,628302,25,0,LG14
0,TIG138_628327,TIG138_628425,TIG138,628327,98,0,LG14
0,TIG138_628425,TIG138_628455,TIG138,628425,30,0,LG14
1,TIG138_628455,TIG138_736985,TIG138,628455,108530,1.13636364,LG14
1,TIG138_736985,TIG138_760854,TIG138,736985,23869,1.13636364,LG14
0,TIG138_760854,TIG138_760903,TIG138,760854,49,0,LG14
7,TIG138_760903,TIG138_803190,TIG138,760903,42287,7.95454545,LG14
0,TIG138_803190,TIG138_866158,TIG138,803190,62968,0,LG14
0,TIG138_866158,TIG138_866165,TIG138,866158,7,0,LG14
0,TIG138_866165,TIG138_1146010,TIG138,866165,279845,0,LG14
0,TIG138_1146010,TIG138_1169474,TIG138,1146010,23464,0,LG14
0,TIG138_1169474,TIG138_1169504,TIG138,1169474,30,0,LG14
0,TIG138_1169504,TIG138_1209351,TIG138,1169504,39847,0,LG14
0,TIG138_1209351,TIG138_1209365,TIG138,1209351,14,0,LG14
0,TIG138_1209365,TIG138_1221853,TIG138,1209365,12488,0,LG14
0,TIG138_1221853,TIG138_1221860,TIG138,1221853,7,0,LG14
0,TIG138_1221860,TIG138_1222003,TIG138,1221860,143,0,LG14
0,TIG138_1222003,TIG138_1222041,TIG138,1222003,38,0,LG14
0,TIG138_1222041,TIG138_1222084,TIG138,1222041,43,0,LG14
0,TIG138_1222084,TIG138_1222098,TIG138,1222084,14,0,LG14
0,TIG138_1222098,TIG138_1331812,TIG138,1222098,109714,0,LG14
0,TIG138_1331812,TIG138_1331932,TIG138,1331812,120,0,LG14
0,TIG138_1331932,TIG138_1331954,TIG138,1331932,22,0,LG14
0,TIG138_1331954,TIG138_1337340,TIG138,1331954,5386,0,LG14
0,TIG138_1337340,TIG138_1337531,TIG138,1337340,191,0,LG14
0,TIG034_111226,TIG034_111229,TIG034,111226,3,0,LG15
0,TIG034_111229,TIG034_111263,TIG034,111229,34,0,LG15
0,TIG034_111263,TIG034_187222,TIG034,111263,75959,0,LG15
0,TIG034_187222,TIG034_187382,TIG034,187222,160,0,LG15
2,TIG034_187382,TIG034_250226,TIG034,187382,62844,2.272727273,LG15
0,TIG034_250226,TIG034_395426,TIG034,250226,145200,0,LG15
0,TIG034_395426,TIG034_413297,TIG034,395426,17871,0,LG15
0,TIG034_413297,TIG034_413352,TIG034,413297,55,0,LG15
0,TIG034_413352,TIG034_413371,TIG034,413352,19,0,LG15
0,TIG034_413371,TIG034_533466,TIG034,413371,120095,0,LG15
0,TIG034_533466,TIG034_544119,TIG034,533466,10653,0,LG15
0,TIG034_544119,TIG034_544137,TIG034,544119,18,0,LG15
0,TIG034_544137,TIG034_544248,TIG034,544137,111,0,LG15
0,TIG034_544248,TIG034_544295,TIG034,544248,47,0,LG15
0,TIG034_544295,TIG034_554491,TIG034,544295,10196,0,LG15
7,TIG034_554491,TIG034_730389,TIG034,554491,175898,7.954545457,LG15
0,TIG034_730389,TIG034_773976,TIG034,730389,43587,0,LG15
0,TIG034_773976,TIG034_774017,TIG034,773976,41,0,LG15
16,TIG034_774017,TIG034_858852,TIG034,774017,84835,18.18181818,LG15
0,TIG034_858852,TIG034_858870,TIG034,858852,18,0,LG15
0,TIG034_858870,TIG034_858875,TIG034,858870,5,0,LG15
0,TIG034_858875,TIG034_858887,TIG034,858875,12,0,LG15
0,TIG034_858887,TIG034_940960,TIG034,858887,82073,0,LG15
0,TIG034_940960,TIG034_940998,TIG034,940960,38,0,LG15
0,TIG034_940998,TIG034_1056013,TIG034,940998,115015,0,LG15
0,TIG034_1056013,TIG034_1077886,TIG034,1056013,21873,0,LG15
0,TIG034_1077886,TIG034_1077896,TIG034,1077886,10,0,LG15
0,TIG034_1077896,TIG034_1077959,TIG034,1077896,63,0,LG15
0,TIG034_1077959,TIG034_1078114,TIG034,1077959,155,0,LG15
0,TIG034_1078114,TIG034_1078178,TIG034,1078114,64,0,LG15
0,TIG034_1078178,TIG034_1078853,TIG034,1078178,675,0,LG15
0,TIG034_1078853,TIG034_1078863,TIG034,1078853,10,0,LG15
0,TIG034_1078863,TIG034_1078952,TIG034,1078863,89,0,LG15
0,TIG034_1078952,TIG034_1078973,TIG034,1078952,21,0,LG15
0,TIG034_1078973,TIG034_1078981,TIG034,1078973,8,0,LG15
0,TIG034_1078981,TIG034_1078991,TIG034,1078981,10,0,LG15
0,TIG034_1078991,TIG034_1079196,TIG034,1078991,205,0,LG15
0,TIG034_1079196,TIG034_1079226,TIG034,1079196,30,0,LG15
0,TIG034_1079226,TIG034_1260027,TIG034,1079226,180801,0,LG15
0,TIG034_1260027,TIG034_1283042,TIG034,1260027,23015,0,LG15
0,TIG034_1283042,TIG034_1283061,TIG034,1283042,19,0,LG15
0,TIG034_1283061,TIG034_1288997,TIG034,1283061,5936,0,LG15
0,TIG034_1288997,TIG034_1289210,TIG034,1288997,213,0,LG15
0,TIG034_1289210,TIG034_1289237,TIG034,1289210,27,0,LG15
0,TIG034_1289237,TIG034_1289256,TIG034,1289237,19,0,LG15
0,TIG034_1289256,TIG034_1302990,TIG034,1289256,13734,0,LG15
1,TIG034_1302990,TIG034_1428765,TIG034,1302990,125775,1.13636364,LG15
0,TIG034_1428765,TIG034_1428811,TIG034,1428765,46,0,LG15
0,TIG034_1428811,TIG034_1428819,TIG034,1428811,8,0,LG15
0,TIG034_1428819,TIG034_1440402,TIG034,1428819,11583,0,LG15
7,TIG034_1440402,TIG034_1546108,TIG034,1440402,105706,7.95454545,LG15
0,TIG034_1546108,TIG034_1546119,TIG034,1546108,11,0,LG15
0,TIG034_1546119,TIG034_1546176,TIG034,1546119,57,0,LG15
0,TIG034_1546176,TIG034_1546185,TIG034,1546176,9,0,LG15
0,TIG034_1546185,TIG034_1546190,TIG034,1546185,5,0,LG15
0,TIG034_1546190,TIG034_1546233,TIG034,1546190,43,0,LG15
0,TIG034_1546233,TIG034_1652097,TIG034,1546233,105864,0,LG15
0,TIG034_1652097,TIG034_1652881,TIG034,1652097,784,0,LG15
0,TIG034_1652881,TIG034_1652901,TIG034,1652881,20,0,LG15
5,TIG034_1652901,TIG034_1795852,TIG034,1652901,142951,5.68181818,LG15
0,TIG034_1795852,TIG034_1795861,TIG034,1795852,9,0,LG15
1,TIG034_1795861,TIG034_1808382,TIG034,1795861,12521,1.13636364,LG15
